WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/nn_impl.py:180: add_dispatch_support.<locals>.wrapper (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/keras/backend/tensorflow_backend.py:422: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

INFO:root:Epoch:[0]-[5/221] --> d_loss: 14.291, g_loss:6.757, g_recon_loss:6.757
INFO:root:Epoch:[0]-[6/221] --> d_loss: 14.870, g_loss:5.170, g_recon_loss:5.170
INFO:root:Epoch:[0]-[7/221] --> d_loss: 14.372, g_loss:7.145, g_recon_loss:7.145
INFO:root:Epoch:[0]-[8/221] --> d_loss: 14.113, g_loss:5.536, g_recon_loss:5.536
INFO:root:Epoch:[0]-[9/221] --> d_loss: 14.447, g_loss:6.252, g_recon_loss:6.252
INFO:root:Epoch:[0]-[10/221] --> d_loss: 14.931, g_loss:7.710, g_recon_loss:7.710
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/nn_impl.py:180: add_dispatch_support.<locals>.wrapper (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/keras/backend/tensorflow_backend.py:422: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

INFO:root:Epoch:[0]-[0/221] --> d_loss: 17.626, g_loss:5.784, g_recon_loss:5.784
INFO:root:Epoch:[0]-[1/221] --> d_loss: 16.415, g_loss:3.080, g_recon_loss:3.080
INFO:root:Epoch:[0]-[2/221] --> d_loss: 15.944, g_loss:2.840, g_recon_loss:2.840
INFO:root:Epoch:[0]-[3/221] --> d_loss: 15.333, g_loss:2.259, g_recon_loss:2.259
INFO:root:Epoch:[0]-[4/221] --> d_loss: 15.377, g_loss:3.054, g_recon_loss:3.054
INFO:root:Epoch:[0]-[5/221] --> d_loss: 15.944, g_loss:2.806, g_recon_loss:2.806
INFO:root:Epoch:[0]-[6/221] --> d_loss: 15.641, g_loss:2.076, g_recon_loss:2.076
INFO:root:Epoch:[0]-[7/221] --> d_loss: 15.551, g_loss:2.068, g_recon_loss:2.068
INFO:root:Epoch:[0]-[8/221] --> d_loss: 15.418, g_loss:2.066, g_recon_loss:2.066
INFO:root:Epoch:[0]-[9/221] --> d_loss: 15.262, g_loss:2.061, g_recon_loss:2.061
INFO:root:Epoch:[0]-[10/221] --> d_loss: 15.166, g_loss:2.052, g_recon_loss:2.052
INFO:root:Epoch:[0]-[11/221] --> d_loss: 15.124, g_loss:1.929, g_recon_loss:1.929
INFO:root:Epoch:[0]-[12/221] --> d_loss: 15.086, g_loss:1.274, g_recon_loss:1.274
INFO:root:Epoch:[0]-[13/221] --> d_loss: 16.203, g_loss:0.267, g_recon_loss:0.267
INFO:root:Epoch:[0]-[14/221] --> d_loss: 15.426, g_loss:0.224, g_recon_loss:0.224
INFO:root:Epoch:[0]-[15/221] --> d_loss: 15.258, g_loss:0.146, g_recon_loss:0.146
INFO:root:Epoch:[0]-[16/221] --> d_loss: 15.349, g_loss:0.161, g_recon_loss:0.161
INFO:root:Epoch:[0]-[17/221] --> d_loss: 15.333, g_loss:0.155, g_recon_loss:0.155
INFO:root:Epoch:[0]-[18/221] --> d_loss: 15.673, g_loss:0.144, g_recon_loss:0.144
INFO:root:Epoch:[0]-[19/221] --> d_loss: 15.346, g_loss:0.157, g_recon_loss:0.157
INFO:root:Epoch:[0]-[20/221] --> d_loss: 15.302, g_loss:0.146, g_recon_loss:0.146
INFO:root:Epoch:[0]-[21/221] --> d_loss: 15.332, g_loss:0.126, g_recon_loss:0.126
INFO:root:Epoch:[0]-[22/221] --> d_loss: 15.345, g_loss:0.126, g_recon_loss:0.126
INFO:root:Epoch:[0]-[23/221] --> d_loss: 15.289, g_loss:0.125, g_recon_loss:0.125
INFO:root:Epoch:[0]-[24/221] --> d_loss: 15.289, g_loss:0.132, g_recon_loss:0.132
INFO:root:Epoch:[0]-[25/221] --> d_loss: 15.288, g_loss:0.137, g_recon_loss:0.137
INFO:root:Epoch:[0]-[26/221] --> d_loss: 15.260, g_loss:0.121, g_recon_loss:0.121
INFO:root:Epoch:[0]-[27/221] --> d_loss: 15.218, g_loss:0.614, g_recon_loss:0.614
INFO:root:Epoch:[0]-[28/221] --> d_loss: 15.250, g_loss:1.144, g_recon_loss:1.144
INFO:root:Epoch:[0]-[29/221] --> d_loss: 15.331, g_loss:1.083, g_recon_loss:1.083
INFO:root:Epoch:[0]-[30/221] --> d_loss: 16.144, g_loss:1.116, g_recon_loss:1.116
INFO:root:Epoch:[0]-[31/221] --> d_loss: 15.509, g_loss:3.201, g_recon_loss:3.201
INFO:root:Epoch:[0]-[32/221] --> d_loss: 15.499, g_loss:2.111, g_recon_loss:2.111
INFO:root:Epoch:[0]-[33/221] --> d_loss: 16.313, g_loss:1.129, g_recon_loss:1.129
INFO:root:Epoch:[0]-[34/221] --> d_loss: 15.396, g_loss:1.117, g_recon_loss:1.117
INFO:root:Epoch:[0]-[35/221] --> d_loss: 15.971, g_loss:0.145, g_recon_loss:0.145
INFO:root:Epoch:[0]-[36/221] --> d_loss: 15.381, g_loss:0.138, g_recon_loss:0.138
INFO:root:Epoch:[0]-[37/221] --> d_loss: 15.362, g_loss:0.132, g_recon_loss:0.132
INFO:root:Epoch:[0]-[38/221] --> d_loss: 15.336, g_loss:0.128, g_recon_loss:0.128
INFO:root:Epoch:[0]-[39/221] --> d_loss: 15.333, g_loss:0.123, g_recon_loss:0.123
INFO:root:Epoch:[0]-[40/221] --> d_loss: 15.333, g_loss:0.117, g_recon_loss:0.117
INFO:root:Epoch:[0]-[41/221] --> d_loss: 15.333, g_loss:0.110, g_recon_loss:0.110
INFO:root:Epoch:[0]-[42/221] --> d_loss: 15.333, g_loss:0.105, g_recon_loss:0.105
INFO:root:Epoch:[0]-[43/221] --> d_loss: 15.345, g_loss:0.118, g_recon_loss:0.118
INFO:root:Epoch:[0]-[44/221] --> d_loss: 15.333, g_loss:0.120, g_recon_loss:0.120
INFO:root:Epoch:[0]-[45/221] --> d_loss: 15.336, g_loss:0.119, g_recon_loss:0.119
INFO:root:Epoch:[0]-[46/221] --> d_loss: 15.333, g_loss:0.121, g_recon_loss:0.121
INFO:root:Epoch:[0]-[47/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[48/221] --> d_loss: 15.333, g_loss:0.088, g_recon_loss:0.088
INFO:root:Epoch:[0]-[49/221] --> d_loss: 15.334, g_loss:0.091, g_recon_loss:0.091
INFO:root:Epoch:[0]-[50/221] --> d_loss: 15.333, g_loss:0.108, g_recon_loss:0.108
INFO:root:Epoch:[0]-[51/221] --> d_loss: 15.333, g_loss:0.107, g_recon_loss:0.107
INFO:root:Epoch:[0]-[52/221] --> d_loss: 15.333, g_loss:0.110, g_recon_loss:0.110
INFO:root:Epoch:[0]-[53/221] --> d_loss: 15.337, g_loss:0.119, g_recon_loss:0.119
INFO:root:Epoch:[0]-[54/221] --> d_loss: 15.333, g_loss:0.118, g_recon_loss:0.118
INFO:root:Epoch:[0]-[55/221] --> d_loss: 15.333, g_loss:0.114, g_recon_loss:0.114
INFO:root:Epoch:[0]-[56/221] --> d_loss: 15.334, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[57/221] --> d_loss: 15.333, g_loss:0.102, g_recon_loss:0.102
INFO:root:Epoch:[0]-[58/221] --> d_loss: 15.333, g_loss:0.107, g_recon_loss:0.107
INFO:root:Epoch:[0]-[59/221] --> d_loss: 15.334, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[60/221] --> d_loss: 15.333, g_loss:0.107, g_recon_loss:0.107
INFO:root:Epoch:[0]-[61/221] --> d_loss: 15.333, g_loss:0.108, g_recon_loss:0.108
INFO:root:Epoch:[0]-[62/221] --> d_loss: 15.333, g_loss:0.109, g_recon_loss:0.109
INFO:root:Epoch:[0]-[63/221] --> d_loss: 15.333, g_loss:0.110, g_recon_loss:0.110
INFO:root:Epoch:[0]-[64/221] --> d_loss: 15.333, g_loss:0.104, g_recon_loss:0.104
INFO:root:Epoch:[0]-[65/221] --> d_loss: 15.333, g_loss:0.105, g_recon_loss:0.105
INFO:root:Epoch:[0]-[66/221] --> d_loss: 15.333, g_loss:0.115, g_recon_loss:0.115
INFO:root:Epoch:[0]-[67/221] --> d_loss: 15.333, g_loss:0.113, g_recon_loss:0.113
INFO:root:Epoch:[0]-[68/221] --> d_loss: 15.333, g_loss:0.116, g_recon_loss:0.116
INFO:root:Epoch:[0]-[69/221] --> d_loss: 15.333, g_loss:0.111, g_recon_loss:0.111
INFO:root:Epoch:[0]-[70/221] --> d_loss: 15.333, g_loss:0.111, g_recon_loss:0.111
INFO:root:Epoch:[0]-[71/221] --> d_loss: 15.333, g_loss:0.127, g_recon_loss:0.127
INFO:root:Epoch:[0]-[72/221] --> d_loss: 15.333, g_loss:0.132, g_recon_loss:0.132
INFO:root:Epoch:[0]-[73/221] --> d_loss: 15.333, g_loss:0.121, g_recon_loss:0.121
INFO:root:Epoch:[0]-[74/221] --> d_loss: 15.333, g_loss:0.114, g_recon_loss:0.114
INFO:root:Epoch:[0]-[75/221] --> d_loss: 15.333, g_loss:0.111, g_recon_loss:0.111
INFO:root:Epoch:[0]-[76/221] --> d_loss: 15.333, g_loss:0.109, g_recon_loss:0.109
INFO:root:Epoch:[0]-[77/221] --> d_loss: 15.333, g_loss:0.105, g_recon_loss:0.105
INFO:root:Epoch:[0]-[78/221] --> d_loss: 15.333, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[79/221] --> d_loss: 15.333, g_loss:0.108, g_recon_loss:0.108
INFO:root:Epoch:[0]-[80/221] --> d_loss: 15.333, g_loss:0.103, g_recon_loss:0.103
INFO:root:Epoch:[0]-[81/221] --> d_loss: 15.333, g_loss:0.119, g_recon_loss:0.119
INFO:root:Epoch:[0]-[82/221] --> d_loss: 15.333, g_loss:0.113, g_recon_loss:0.113
INFO:root:Epoch:[0]-[83/221] --> d_loss: 15.333, g_loss:0.111, g_recon_loss:0.111
INFO:root:Epoch:[0]-[84/221] --> d_loss: 15.333, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[85/221] --> d_loss: 15.333, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[86/221] --> d_loss: 15.333, g_loss:0.112, g_recon_loss:0.112
INFO:root:Epoch:[0]-[87/221] --> d_loss: 15.333, g_loss:0.109, g_recon_loss:0.109
INFO:root:Epoch:[0]-[88/221] --> d_loss: 15.334, g_loss:0.120, g_recon_loss:0.120
INFO:root:Epoch:[0]-[89/221] --> d_loss: 15.334, g_loss:0.124, g_recon_loss:0.124
INFO:root:Epoch:[0]-[90/221] --> d_loss: 15.334, g_loss:0.125, g_recon_loss:0.125
INFO:root:Epoch:[0]-[91/221] --> d_loss: 15.588, g_loss:0.112, g_recon_loss:0.112
INFO:root:Epoch:[0]-[92/221] --> d_loss: 15.832, g_loss:0.138, g_recon_loss:0.138
INFO:root:Epoch:[0]-[93/221] --> d_loss: 15.351, g_loss:0.089, g_recon_loss:0.089
INFO:root:Epoch:[0]-[94/221] --> d_loss: 15.333, g_loss:0.084, g_recon_loss:0.084
INFO:root:Epoch:[0]-[95/221] --> d_loss: 15.333, g_loss:0.081, g_recon_loss:0.081
INFO:root:Epoch:[0]-[96/221] --> d_loss: 15.333, g_loss:0.088, g_recon_loss:0.088
INFO:root:Epoch:[0]-[97/221] --> d_loss: 15.333, g_loss:0.086, g_recon_loss:0.086
INFO:root:Epoch:[0]-[98/221] --> d_loss: 15.333, g_loss:0.082, g_recon_loss:0.082
INFO:root:Epoch:[0]-[99/221] --> d_loss: 15.333, g_loss:0.090, g_recon_loss:0.090
INFO:root:Epoch:[0]-[100/221] --> d_loss: 15.333, g_loss:0.105, g_recon_loss:0.105
INFO:root:Epoch:[0]-[101/221] --> d_loss: 15.333, g_loss:0.104, g_recon_loss:0.104
INFO:root:Epoch:[0]-[102/221] --> d_loss: 15.333, g_loss:0.097, g_recon_loss:0.097
INFO:root:Epoch:[0]-[103/221] --> d_loss: 15.333, g_loss:0.100, g_recon_loss:0.100
INFO:root:Epoch:[0]-[104/221] --> d_loss: 15.333, g_loss:0.100, g_recon_loss:0.100
INFO:root:Epoch:[0]-[105/221] --> d_loss: 15.333, g_loss:0.104, g_recon_loss:0.104
INFO:root:Epoch:[0]-[106/221] --> d_loss: 15.333, g_loss:0.106, g_recon_loss:0.106
INFO:root:Epoch:[0]-[107/221] --> d_loss: 15.333, g_loss:0.101, g_recon_loss:0.101
INFO:root:Epoch:[0]-[108/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[109/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[110/221] --> d_loss: 15.333, g_loss:0.096, g_recon_loss:0.096
INFO:root:Epoch:[0]-[111/221] --> d_loss: 15.333, g_loss:0.116, g_recon_loss:0.116
INFO:root:Epoch:[0]-[112/221] --> d_loss: 15.333, g_loss:0.108, g_recon_loss:0.108
INFO:root:Epoch:[0]-[113/221] --> d_loss: 15.333, g_loss:0.102, g_recon_loss:0.102
INFO:root:Epoch:[0]-[114/221] --> d_loss: 15.333, g_loss:0.100, g_recon_loss:0.100
INFO:root:Epoch:[0]-[115/221] --> d_loss: 15.333, g_loss:0.099, g_recon_loss:0.099
INFO:root:Epoch:[0]-[116/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[117/221] --> d_loss: 15.333, g_loss:0.095, g_recon_loss:0.095
INFO:root:Epoch:[0]-[118/221] --> d_loss: 15.333, g_loss:0.101, g_recon_loss:0.101
INFO:root:Epoch:[0]-[119/221] --> d_loss: 15.333, g_loss:0.102, g_recon_loss:0.102
INFO:root:Epoch:[0]-[120/221] --> d_loss: 15.333, g_loss:0.100, g_recon_loss:0.100
INFO:root:Epoch:[0]-[121/221] --> d_loss: 15.333, g_loss:0.096, g_recon_loss:0.096
INFO:root:Epoch:[0]-[122/221] --> d_loss: 15.333, g_loss:0.114, g_recon_loss:0.114
INFO:root:Epoch:[0]-[123/221] --> d_loss: 15.333, g_loss:0.126, g_recon_loss:0.126
INFO:root:Epoch:[0]-[124/221] --> d_loss: 15.333, g_loss:0.124, g_recon_loss:0.124
INFO:root:Epoch:[0]-[125/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[126/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[127/221] --> d_loss: 15.338, g_loss:0.092, g_recon_loss:0.092
INFO:root:Epoch:[0]-[128/221] --> d_loss: 15.384, g_loss:0.126, g_recon_loss:0.126
INFO:root:Epoch:[0]-[129/221] --> d_loss: 15.333, g_loss:0.118, g_recon_loss:0.118
INFO:root:Epoch:[0]-[130/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[131/221] --> d_loss: 15.333, g_loss:0.103, g_recon_loss:0.103
INFO:root:Epoch:[0]-[132/221] --> d_loss: 15.333, g_loss:0.099, g_recon_loss:0.099
INFO:root:Epoch:[0]-[133/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[134/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[135/221] --> d_loss: 15.333, g_loss:0.091, g_recon_loss:0.091
INFO:root:Epoch:[0]-[136/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[137/221] --> d_loss: 15.333, g_loss:0.094, g_recon_loss:0.094
INFO:root:Epoch:[0]-[138/221] --> d_loss: 15.333, g_loss:0.102, g_recon_loss:0.102
INFO:root:Epoch:[0]-[139/221] --> d_loss: 15.333, g_loss:0.121, g_recon_loss:0.121
INFO:root:Epoch:[0]-[140/221] --> d_loss: 15.333, g_loss:0.104, g_recon_loss:0.104
INFO:root:Epoch:[0]-[141/221] --> d_loss: 15.333, g_loss:0.093, g_recon_loss:0.093
INFO:root:Epoch:[0]-[142/221] --> d_loss: 15.333, g_loss:0.087, g_recon_loss:0.087
